pair,ttime,cp,upprob,pipgain
eur_gbp,2011-05-25 03:00:00,0.8691,0.4662,0.0000
eur_gbp,2011-05-25 04:00:00,0.8691,0.4637,-6.9037
eur_gbp,2011-05-25 05:00:00,0.8685,0.4704,-4.6056
eur_gbp,2011-05-25 06:00:00,0.8681,0.4817,3.4558
eur_gbp,2011-05-25 07:00:00,0.8684,0.4679,0.0000
eur_gbp,2011-05-25 08:00:00,0.8684,0.4735,19.5762
eur_gbp,2011-05-25 09:00:00,0.8701,0.4491,-17.2394
eur_gbp,2011-05-25 10:00:00,0.8686,0.5108,-23.0256
eur_gbp,2011-05-25 11:00:00,0.8666,0.5059,10.3854
eur_gbp,2011-05-25 12:00:00,0.8675,0.4410,-9.2219
eur_gbp,2011-05-25 13:00:00,0.8667,0.4452,-21.9222
eur_gbp,2011-05-25 14:00:00,0.8648,0.4804,0.0000
eur_gbp,2011-05-25 15:00:00,0.8648,0.4659,17.3451
eur_gbp,2011-05-25 16:00:00,0.8663,0.4227,3.4630
eur_gbp,2011-05-25 17:00:00,0.8666,0.4793,-17.3090
eur_gbp,2011-05-25 18:00:00,0.8651,0.5314,-3.4678
eur_gbp,2011-05-25 19:00:00,0.8648,0.4849,3.4690
eur_gbp,2011-05-25 20:00:00,0.8651,0.4573,1.1559
eur_gbp,2011-05-25 22:00:00,0.8652,0.4509,-2.3116
eur_gbp,2011-05-25 23:00:00,0.8650,0.4607,-10.4046
eur_gbp,2011-05-26 00:00:00,0.8641,0.4767,32.4037
eur_gbp,2011-05-26 01:00:00,0.8669,0.4161,3.4606
eur_gbp,2011-05-26 02:00:00,0.8672,0.4663,6.9188
eur_gbp,2011-05-26 03:00:00,0.8678,0.4615,-9.2187
eur_gbp,2011-05-26 04:00:00,0.8670,0.5036,14.9942
eur_gbp,2011-05-26 05:00:00,0.8683,0.4272,10.3651
eur_gbp,2011-05-26 06:00:00,0.8692,0.4352,0.0000
eur_gbp,2011-05-26 07:00:00,0.8692,0.4514,13.8058
eur_gbp,2011-05-26 08:00:00,0.8704,0.4355,-13.7868
eur_gbp,2011-05-26 09:00:00,0.8692,0.4878,9.2039
eur_gbp,2011-05-26 10:00:00,0.8700,0.4414,-13.7931
eur_gbp,2011-05-26 11:00:00,0.8688,0.4849,3.4530
eur_gbp,2011-05-26 12:00:00,0.8691,0.4322,-13.8074
eur_gbp,2011-05-26 13:00:00,0.8679,0.4855,-20.7397
eur_gbp,2011-05-26 14:00:00,0.8661,0.4901,-41.5656
eur_gbp,2011-05-26 15:00:00,0.8625,0.5295,-8.1159
eur_gbp,2011-05-26 16:00:00,0.8618,0.4663,10.4433
eur_gbp,2011-05-26 17:00:00,0.8627,0.4256,-10.4324
eur_gbp,2011-05-26 18:00:00,0.8618,0.4909,10.4433
eur_gbp,2011-05-26 19:00:00,0.8627,0.4991,-3.4775
eur_gbp,2011-05-26 20:00:00,0.8624,0.5343,1.1596
eur_gbp,2011-05-26 22:00:00,0.8625,0.5022,1.1594
eur_gbp,2011-05-26 23:00:00,0.8626,0.4949,2.3186
eur_gbp,2011-05-27 00:00:00,0.8628,0.4470,4.6361
eur_gbp,2011-05-27 01:00:00,0.8632,0.4405,5.7924
eur_gbp,2011-05-27 02:00:00,0.8637,0.4508,2.3156
eur_gbp,2011-05-27 03:00:00,0.8639,0.4493,40.5139
eur_gbp,2011-05-27 04:00:00,0.8674,0.4016,-10.3758
eur_gbp,2011-05-27 05:00:00,0.8665,0.4844,3.4622
eur_gbp,2011-05-27 06:00:00,0.8668,0.4673,-5.7683
eur_gbp,2011-05-27 07:00:00,0.8663,0.4795,4.6173
eur_gbp,2011-05-27 08:00:00,0.8667,0.4180,-9.2304
eur_gbp,2011-05-27 09:00:00,0.8659,0.4571,-8.0841
eur_gbp,2011-05-27 10:00:00,0.8652,0.4523,15.0254
eur_gbp,2011-05-27 11:00:00,0.8665,0.4212,-1.1541
eur_gbp,2011-05-27 12:00:00,0.8664,0.4751,25.3924
eur_gbp,2011-05-27 13:00:00,0.8686,0.4406,-19.5717
eur_gbp,2011-05-27 14:00:00,0.8669,0.5337,-10.3818
eur_gbp,2011-05-27 15:00:00,0.8660,0.4931,2.3095
eur_gbp,2011-05-27 16:00:00,0.8662,0.4695,-6.9268
eur_gbp,2011-05-27 17:00:00,0.8656,0.4426,12.7079
eur_gbp,2011-05-27 18:00:00,0.8667,0.4277,4.6152
eur_gbp,2011-05-27 19:00:00,0.8671,0.4680,-4.6131
eur_gbp,2011-05-27 20:00:00,0.8667,0.4790,14.9994
eur_gbp,2011-05-29 22:00:00,0.8680,0.4771,-24.1935
eur_gbp,2011-05-29 23:00:00,0.8659,0.5119,10.3938
eur_gbp,2011-05-30 00:00:00,0.8668,0.4386,1.1537
eur_gbp,2011-05-30 01:00:00,0.8669,0.4579,1.1535
eur_gbp,2011-05-30 02:00:00,0.8670,0.4378,-1.1534
eur_gbp,2011-05-30 03:00:00,0.8669,0.4833,-10.3818
eur_gbp,2011-05-30 05:00:00,0.8660,0.4869,-1.1547
eur_gbp,2011-05-30 06:00:00,0.8659,0.4629,8.0841
eur_gbp,2011-05-30 07:00:00,0.8666,0.4527,4.6157
eur_gbp,2011-05-30 08:00:00,0.8670,0.4466,-2.3068
eur_gbp,2011-05-30 09:00:00,0.8668,0.4824,6.9220
eur_gbp,2011-05-30 10:00:00,0.8674,0.4701,-3.4586
eur_gbp,2011-05-30 11:00:00,0.8671,0.4804,-1.1533
eur_gbp,2011-05-30 13:00:00,0.8670,0.4692,2.3068
eur_gbp,2011-05-30 14:00:00,0.8672,0.4568,-1.1531
eur_gbp,2011-05-30 15:00:00,0.8671,0.4541,1.1533
eur_gbp,2011-05-30 16:00:00,0.8672,0.4594,-2.3063
eur_gbp,2011-05-30 17:00:00,0.8670,0.4726,0.0000
eur_gbp,2011-05-30 18:00:00,0.8670,0.4628,-1.1534
eur_gbp,2011-05-30 19:00:00,0.8669,0.4708,0.0000
eur_gbp,2011-05-30 20:00:00,0.8669,0.4643,1.1535
eur_gbp,2011-05-30 22:00:00,0.8670,0.4643,14.9942
eur_gbp,2011-05-30 23:00:00,0.8683,0.4448,4.6067
eur_gbp,2011-05-31 00:00:00,0.8687,0.4678,10.3603
eur_gbp,2011-05-31 01:00:00,0.8696,0.4629,17.2493
eur_gbp,2011-05-31 02:00:00,0.8711,0.4529,-19.5156
eur_gbp,2011-05-31 03:00:00,0.8694,0.5026,-4.6009
