pair,ttime,cp,upprob,pipgain
aud_usd,2011-02-16 10:00:00,1.0002,0.4795,-5.9988
aud_usd,2011-02-16 11:00:00,0.9996,0.5101,-3.0012
aud_usd,2011-02-16 12:00:00,0.9993,0.4967,0.0000
aud_usd,2011-02-16 13:00:00,0.9993,0.5036,-17.0119
aud_usd,2011-02-16 14:00:00,0.9976,0.5163,4.0096
aud_usd,2011-02-16 15:00:00,0.9980,0.5067,9.0180
aud_usd,2011-02-16 16:00:00,0.9989,0.4952,-6.0066
aud_usd,2011-02-16 17:00:00,0.9983,0.4958,6.0102
aud_usd,2011-02-16 18:00:00,0.9989,0.4889,18.0198
aud_usd,2011-02-16 19:00:00,1.0007,0.4749,34.9755
aud_usd,2011-02-16 20:00:00,1.0042,0.4546,-3.9833
aud_usd,2011-02-16 21:00:00,1.0038,0.4593,-14.9432
aud_usd,2011-02-16 23:00:00,1.0023,0.4962,7.9816
aud_usd,2011-02-17 00:00:00,1.0031,0.5005,5.9815
aud_usd,2011-02-17 01:00:00,1.0037,0.5024,5.9779
aud_usd,2011-02-17 02:00:00,1.0043,0.5014,-8.9615
aud_usd,2011-02-17 03:00:00,1.0034,0.5015,0.9966
aud_usd,2011-02-17 04:00:00,1.0035,0.5051,-0.9965
aud_usd,2011-02-17 05:00:00,1.0034,0.4959,-4.9831
aud_usd,2011-02-17 06:00:00,1.0029,0.5045,1.9942
aud_usd,2011-02-17 07:00:00,1.0031,0.5008,11.9629
aud_usd,2011-02-17 08:00:00,1.0043,0.4876,0.0000
aud_usd,2011-02-17 09:00:00,1.0043,0.4859,-6.9700
aud_usd,2011-02-17 10:00:00,1.0036,0.4934,-6.9749
aud_usd,2011-02-17 11:00:00,1.0029,0.5028,0.0000
aud_usd,2011-02-17 12:00:00,1.0029,0.5069,21.9364
aud_usd,2011-02-17 13:00:00,1.0051,0.4882,-1.9899
aud_usd,2011-02-17 14:00:00,1.0049,0.4844,7.9610
aud_usd,2011-02-17 15:00:00,1.0057,0.4848,24.8583
aud_usd,2011-02-17 16:00:00,1.0082,0.4614,32.7316
aud_usd,2011-02-17 17:00:00,1.0115,0.4497,7.9090
aud_usd,2011-02-17 18:00:00,1.0123,0.4538,-11.8542
aud_usd,2011-02-17 19:00:00,1.0111,0.4855,12.8573
aud_usd,2011-02-17 20:00:00,1.0124,0.4960,-8.8898
aud_usd,2011-02-17 21:00:00,1.0115,0.5059,-5.9318
aud_usd,2011-02-17 23:00:00,1.0109,0.5237,8.9030
aud_usd,2011-02-18 00:00:00,1.0118,0.5043,-1.9767
aud_usd,2011-02-18 01:00:00,1.0116,0.5022,-5.9312
aud_usd,2011-02-18 02:00:00,1.0110,0.4995,1.9782
aud_usd,2011-02-18 03:00:00,1.0112,0.4925,10.8782
aud_usd,2011-02-18 04:00:00,1.0123,0.4878,2.9635
aud_usd,2011-02-18 05:00:00,1.0126,0.4815,0.0000
aud_usd,2011-02-18 06:00:00,1.0126,0.4875,-4.9378
aud_usd,2011-02-18 07:00:00,1.0121,0.4953,3.9522
aud_usd,2011-02-18 08:00:00,1.0125,0.4970,-8.8889
aud_usd,2011-02-18 09:00:00,1.0116,0.5032,-3.9541
aud_usd,2011-02-18 10:00:00,1.0112,0.5131,-4.9446
aud_usd,2011-02-18 11:00:00,1.0107,0.5097,-1.9788
aud_usd,2011-02-18 12:00:00,1.0105,0.5085,3.9584
aud_usd,2011-02-18 13:00:00,1.0109,0.4983,1.9784
aud_usd,2011-02-18 14:00:00,1.0111,0.4925,0.0000
aud_usd,2011-02-18 15:00:00,1.0111,0.4926,3.9561
aud_usd,2011-02-18 16:00:00,1.0115,0.4894,27.6817
aud_usd,2011-02-18 17:00:00,1.0143,0.4726,2.9577
aud_usd,2011-02-18 18:00:00,1.0146,0.4690,2.9568
aud_usd,2011-02-18 19:00:00,1.0149,0.4832,-5.9119
aud_usd,2011-02-18 20:00:00,1.0143,0.4919,1.9718
aud_usd,2011-02-18 21:00:00,1.0145,0.5072,0.0000
aud_usd,2011-02-18 22:00:00,1.0145,0.5046,0.0000
aud_usd,2011-02-20 23:00:00,1.0145,0.5072,-1.9714
aud_usd,2011-02-21 00:00:00,1.0143,0.5048,-9.8590
aud_usd,2011-02-21 01:00:00,1.0133,0.5068,-3.9475
aud_usd,2011-02-21 02:00:00,1.0129,0.5093,0.0000
aud_usd,2011-02-21 03:00:00,1.0129,0.5036,-2.9618
aud_usd,2011-02-21 04:00:00,1.0126,0.5033,-0.9876
aud_usd,2011-02-21 06:00:00,1.0125,0.4992,-4.9383
aud_usd,2011-02-21 07:00:00,1.0120,0.4993,0.9881
aud_usd,2011-02-21 08:00:00,1.0121,0.4987,5.9283
aud_usd,2011-02-21 09:00:00,1.0127,0.4906,-29.6238
aud_usd,2011-02-21 10:00:00,1.0097,0.5144,8.9135
aud_usd,2011-02-21 11:00:00,1.0106,0.5157,0.0000
aud_usd,2011-02-21 12:00:00,1.0106,0.4977,6.9266
aud_usd,2011-02-21 13:00:00,1.0113,0.5011,-2.9665
aud_usd,2011-02-21 14:00:00,1.0110,0.4874,-3.9565
aud_usd,2011-02-21 15:00:00,1.0106,0.5003,-11.8741
aud_usd,2011-02-21 16:00:00,1.0094,0.5076,-5.9441
aud_usd,2011-02-21 17:00:00,1.0088,0.5136,-0.9913
aud_usd,2011-02-21 18:00:00,1.0087,0.5129,6.9396
aud_usd,2011-02-21 20:00:00,1.0094,0.5005,-0.9907
aud_usd,2011-02-21 21:00:00,1.0093,0.4936,-10.8986
aud_usd,2011-02-21 23:00:00,1.0082,0.5012,0.9919
aud_usd,2011-02-22 00:00:00,1.0083,0.5014,-12.8930
aud_usd,2011-02-22 01:00:00,1.0070,0.5087,-11.9166
aud_usd,2011-02-22 02:00:00,1.0058,0.5220,-24.8558
aud_usd,2011-02-22 03:00:00,1.0033,0.5309,-11.9605
aud_usd,2011-02-22 04:00:00,1.0021,0.5359,16.9644
aud_usd,2011-02-22 05:00:00,1.0038,0.5039,-11.9546
aud_usd,2011-02-22 06:00:00,1.0026,0.4978,9.9741
aud_usd,2011-02-22 07:00:00,1.0036,0.4923,-21.9211
aud_usd,2011-02-22 08:00:00,1.0014,0.4943,-9.9860
aud_usd,2011-02-22 09:00:00,1.0004,0.5207,10.9956
aud_usd,2011-02-22 10:00:00,1.0015,0.4981,15.9760
aud_usd,2011-02-22 11:00:00,1.0031,0.4893,-1.9938
aud_usd,2011-02-22 12:00:00,1.0029,0.4858,-1.9942
aud_usd,2011-02-22 13:00:00,1.0027,0.4876,6.9812
aud_usd,2011-02-22 14:00:00,1.0034,0.4898,-8.9695
aud_usd,2011-02-22 15:00:00,1.0025,0.4995,2.9925
aud_usd,2011-02-22 16:00:00,1.0028,0.5060,-35.8995
aud_usd,2011-02-22 17:00:00,0.9992,0.5280,-9.0072
aud_usd,2011-02-22 18:00:00,0.9983,0.5423,-1.0017
aud_usd,2011-02-22 19:00:00,0.9982,0.5160,-7.0126
aud_usd,2011-02-22 20:00:00,0.9975,0.5177,9.0226
aud_usd,2011-02-22 21:00:00,0.9984,0.4939,6.0096
aud_usd,2011-02-22 23:00:00,0.9990,0.4785,9.0090
aud_usd,2011-02-23 00:00:00,0.9999,0.4775,29.0029
aud_usd,2011-02-23 01:00:00,1.0028,0.4541,-3.9888
aud_usd,2011-02-23 02:00:00,1.0024,0.4698,3.9904
aud_usd,2011-02-23 03:00:00,1.0028,0.4869,-3.9888
aud_usd,2011-02-23 04:00:00,1.0024,0.4926,-4.9880
