pair,ttime,cp,upprob,pipgain
usd_cad,2011-03-25 15:00:00,0.9754,0.4344,22.5548
usd_cad,2011-03-25 16:00:00,0.9776,0.3912,50.1227
usd_cad,2011-03-25 17:00:00,0.9825,0.3262,-14.2494
usd_cad,2011-03-25 18:00:00,0.9811,0.4064,1.0193
usd_cad,2011-03-25 19:00:00,0.9812,0.3620,7.1341
usd_cad,2011-03-25 20:00:00,0.9819,0.3703,-2.0369
usd_cad,2011-03-27 22:00:00,0.9817,0.4207,-4.0746
usd_cad,2011-03-27 23:00:00,0.9813,0.4169,3.0572
usd_cad,2011-03-28 00:00:00,0.9816,0.3983,-2.0375
usd_cad,2011-03-28 01:00:00,0.9814,0.4328,-1.0190
usd_cad,2011-03-28 02:00:00,0.9813,0.4893,-6.1143
usd_cad,2011-03-28 03:00:00,0.9807,0.4913,0.0000
usd_cad,2011-03-28 04:00:00,0.9807,0.4809,6.1181
usd_cad,2011-03-28 06:00:00,0.9813,0.4681,-2.0381
usd_cad,2011-03-28 07:00:00,0.9811,0.4762,-5.0963
usd_cad,2011-03-28 08:00:00,0.9806,0.4856,-8.1583
usd_cad,2011-03-28 09:00:00,0.9798,0.5010,2.0412
usd_cad,2011-03-28 10:00:00,0.9800,0.4675,-14.2857
usd_cad,2011-03-28 11:00:00,0.9786,0.4952,-5.1093
usd_cad,2011-03-28 12:00:00,0.9781,0.4808,-10.2239
usd_cad,2011-03-28 13:00:00,0.9771,0.4984,-21.4922
usd_cad,2011-03-28 14:00:00,0.9750,0.5416,0.0000
usd_cad,2011-03-28 15:00:00,0.9750,0.5019,6.1538
usd_cad,2011-03-28 16:00:00,0.9756,0.4739,11.2751
usd_cad,2011-03-28 17:00:00,0.9767,0.4446,1.0239
usd_cad,2011-03-28 18:00:00,0.9768,0.4700,-9.2138
usd_cad,2011-03-28 19:00:00,0.9759,0.4837,6.1482
usd_cad,2011-03-28 20:00:00,0.9765,0.4492,17.4091
usd_cad,2011-03-28 22:00:00,0.9782,0.4001,0.0000
usd_cad,2011-03-28 23:00:00,0.9782,0.4014,-2.0446
